id,created_at,username,lang,text
818286858614415361,2017-01-09 02:42:44,trendinaliaLON,en,Did you know that #PNEvAFC was Trending Topic on Sunday 8 for 7 hours in London? https://t.co/fnLnHANQa0 #trndnl
818286750955020288,2017-01-09 02:42:19,trendinaliaGB,en,The hashtag #SundayMorning took the 10th place in the Top20 of United Kingdom's Trends for Sunday 8: https://t.co/PrWKrOkkN6 #trndnl
818286738527264768,2017-01-09 02:42:16,trendinalia,en,The hashtag #Sarıkamış took the 19th place in the Top20 of Worldwide's Trends for Sunday 8: https://t.co/BO9k4z0tMa #trndnl
818286731405496323,2017-01-09 02:42:14,070bethnallord,en,It's like picking your favourite child https://t.co/TNjYj86Qn7
818286604120891392,2017-01-09 02:41:44,jamiajackson08,en,"Lemme hush up before I start quoting Maya Angelou. Sometimes just can't help it, a sister needs to preach 🙌🏾🙌🏾"
818286494897016832,2017-01-09 02:41:18,JoeReadman,en,@aka_stopher I feel u
818286433614098432,2017-01-09 02:41:03,eMorToL,en,great crossfire losing me another 2v2 how is that map still in the rotation
818286414873952257,2017-01-09 02:40:58,KNXmargaret,en,"Tom Hiddleston wins Best Actor, Mini-Series/TVMovie - 2nd of the night for The Night Manager #GoldenGlobes @KNX1070"
818286408821600256,2017-01-09 02:40:57,NAJD_ALOTAIBI,ar,@manalalkh ماني قادره انام افكر فيك ياقلبي 😂
818286275077767168,2017-01-09 02:40:25,Jack_Kay,en,did she let you out for one special night @pootybabe #GoldenGlobes #poot #pootlovato https://t.co/J9sBJYASlG
818286073411502081,2017-01-09 02:39:37,jamiajackson08,en,Just buzzing with how things turn out and for once in a long time it's not down to a guy 😂😂relying on my own happiness
818286026628169730,2017-01-09 02:39:26,NAJD_ALOTAIBI,und,https://t.co/ky5Nlsmthq
818286023012741120,2017-01-09 02:39:25,_M_O_O_O_S_,und,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 https://t.co/Py1UdnhcEa
818286015106482180,2017-01-09 02:39:23,iHartDnB,en,There's a certain problematic WW American celeb who looks like she eats her boogers and likes it.
818285999805571072,2017-01-09 02:39:20,khoodeelaar,en,0238 GMT London UK Monday 09 Jan 2016. NOTING Monday's Murdoch-ed SUN front page on Cons starving NHS patients to d… https://t.co/Dam4zJFSgv
818285994596147202,2017-01-09 02:39:18,trendinaliaGB,en,"⒍ #OneMoreTimeByTheJanoskians
⒎ Nocturnal Animals
⒏ Tracee Ellis Ross
⒐ Cowboys
⒑ Clay Matthews

2017/1/9 02:29 GMT https://t.co/do7Hdxwcnc"
818285993295872000,2017-01-09 02:39:18,trendinaliaGB,en,"⒈ #GoldenGlobes
⒉ #Sherlock
⒊ #NYGvsGB
⒋ #AwfullyBritishConfessions
⒌ Giants

2017/1/9 02:29 GMT #trndnl https://t.co/do7Hdxwcnc"
818285969627611136,2017-01-09 02:39:12,NAJD_ALOTAIBI,und,https://t.co/V42zJGnjHE
818285792472797188,2017-01-09 02:38:30,pam_boy,cy,"🕺🏿 
#nonewfriends &amp; #newfriends 🦄 @ Dalston https://t.co/OXU1l6dWfb"
818285738148110336,2017-01-09 02:38:17,PatNasty24,en,I'ma spend that shit...
818285709865926656,2017-01-09 02:38:10,wgflagship,en,"Repost from @orecal_sport using repostregramapp - ""Mommy, where do bear-vers come from..?"" 🍌🍩… https://t.co/WfcMJZLy9h"
818285687543894019,2017-01-09 02:38:05,Unpretentiously,en,brrrrrrrrruuuuuuuuuuv
818285669680369665,2017-01-09 02:38:01,jamiajackson08,en,"If January has taught me one thing it's to appreciate every moment of health, happiness, strength, spirituality and chance to grow"
818285649333776385,2017-01-09 02:37:56,3arabyAswad,en,"@Ky__LDN stop excusing racists cos you find them good looking, you're a grown man"
818285314129199104,2017-01-09 02:36:36,RyzenT7,en,@RyanxGray Nice try
818285226153668608,2017-01-09 02:36:15,TrendsLondon,und,"'المليء', 'parrots', 'factions' &amp; 'engulfing' are now trending in #London

https://t.co/sc9m5zW3Cd https://t.co/fG2eKteiJ9"
818285152891793408,2017-01-09 02:35:58,bakrim2000,en,"Congrats to @RyanGosling, who won #GoldenGlobes #LaLaLandMovie https://t.co/CcI9V3uB3A"
818285131878330371,2017-01-09 02:35:53,jamiajackson08,en,I'm gunna admit it's cray to be in my feels at this time of night but I left my shame in 2014 😂 just unbelievably grateful for life
818285127155458048,2017-01-09 02:35:51,khoodeelaar,en,"0234 GMT London UK Monday 09 January 2016. First we note Peter Herbert getting himself in the Times [and Guardian],… https://t.co/kqXLaHpbfx"
818285048113799169,2017-01-09 02:35:33,Iazaretto,en,guess who saw Iceage tonight after missing them 917£9  times @ The… https://t.co/BlqjCVBGp1
818284972301832192,2017-01-09 02:35:15,damienfmaceira,en,"“I’ll be able to say that I won this at the last ever Golden Globes [...] it’s just that it has ‘Hollywood, Foreign and Press’ in the title”"
818284939766546433,2017-01-09 02:35:07,TrendsUK,en,"Tracee Ellis Ross, @traceeellisross is now trending in United Kingdom

https://t.co/nZl8o863Dd https://t.co/DEohRQN8zg"
818284933043003392,2017-01-09 02:35:05,sarahdungworth,en,"Super proud of this one tonight ❤ 
What a special final performance… https://t.co/BA6HroMmVA"
818284799769112576,2017-01-09 02:34:33,Deadly_Millions,en,John Watson just got GOT! #SherlockPBS @masterpiecepbs
818284545552384000,2017-01-09 02:33:33,kellendria_san,en,my lab tomorrow is gonna be so fun
818284460772704256,2017-01-09 02:33:13,nadinevirandaa,en,Chubby bunny 💙💙 @ The Longest Bench https://t.co/xBKYvnEXFS
818284319617781761,2017-01-09 02:32:39,SeanODavids,en,@Alliehs___ @SoKimmyy Rahh
818284306128928769,2017-01-09 02:32:36,missikybabi,und,Ouuuuuu😍😵 https://t.co/H3PsZOhbR2
818284278521987074,2017-01-09 02:32:29,wgflagship,en,"Repost from @orecal_sport using repostregramapp - 01.27.17 
#bearver #orecalsportswear… https://t.co/FAbPgNsWIf"
818284253750276097,2017-01-09 02:32:23,Joemole08,en,Just want everybody to know @kier_abshy is my best m8
818284236910301184,2017-01-09 02:32:19,SeanODavids,en,@SoKimmyy Rahh
818284227053621252,2017-01-09 02:32:17,HughJaeger,en,@mirabarhillel @AsaWinstanley Is Stephen Pollard spinning for Israel or just bonkers? Does the @JewishChron serve a… https://t.co/OcThe7sWSQ
818284213388582913,2017-01-09 02:32:14,RyzenT7,en,Mind boggling that Rey could be Obi-Wans daughter...
818284199920726016,2017-01-09 02:32:10,HeyItzDuckk,en,Go follow @josephb1223 and I'll follow you back:)
818284152315318272,2017-01-09 02:31:59,Deadly_Millions,en,Mrs. Hudson once again shows why she's a stone cold bad ass! #SherlockPBS  @masterpiecepbs
818284143763161088,2017-01-09 02:31:57,RighteousOnix,und,18W5L 😂😂😂
818284085063938048,2017-01-09 02:31:43,RyzenT7,en,Hmmm mind boggling that Rey could be Obi-wans daughter
818283911776178176,2017-01-09 02:31:02,The0nlyLeonie,en,Nah so done with the cunts at pinks lmao leave us alone
818283899247886339,2017-01-09 02:30:59,cwatkins94,und,@tommyjhansonn yay
818283712408354816,2017-01-09 02:30:14,adrienfuckinbkw,en,@ObeyAde yeah u already know what time it is
818283617201901568,2017-01-09 02:29:51,ElmsteadWeather,en,"Wind 2.2 mph N
Barometer 1027.0 mb,Falling 
Temperature 8.0 .C 
Rain today 0.0 mm 
Humidity 99%%
@ 02:30:03.#ukweather.#weather"
818283571832127488,2017-01-09 02:29:41,Kamruluddin123,en,Messi Free kick is definitely Goal of the year #topbins
818283562369712128,2017-01-09 02:29:38,khoodeelaar,en,0227 GMT No sign of Tower Hamlets Cllr Mahbub Alam holding Biggs to account. But AT LEAST! Cllr Alam has got himsel… https://t.co/OJAZoj3fzu
818283529696059392,2017-01-09 02:29:31,KNXmargaret,en,"TRIBUTE being paid to the late Carrie Fisher and her mom, Debbie Reynolds #GoldenGlobes @KNX1070"
818283416932286468,2017-01-09 02:29:04,KNXmargaret,en,Zootopia wins Best Animated Feature Film #GoldenGlobes @KNX1070
818283366667653121,2017-01-09 02:28:52,Jeremlykhan,en,Why I did I watch that video 😷
818283289173786624,2017-01-09 02:28:33,Biggy1883,en,"Tony Abbott plans #Libspill3 and will make himself Health Minister as well as PM again
""He had his chance"" apparently leaked at washroom"
818283190041198592,2017-01-09 02:28:10,trendinaliaLON,en,Do you want to know which were the 409 Trends on Sunday 8 in London? https://t.co/fnLnHANQa0 #trndnl
818283112803291136,2017-01-09 02:27:51,_katwestwood,en,Even the verified fuckboys are scum
818283031618195456,2017-01-09 02:27:32,trendinaliaGB,en,"On Sunday 8, #Blade was Trending Topic in United Kingdom for 11 hours: https://t.co/PrWKrOkkN6 #trndnl"
818283015428341760,2017-01-09 02:27:28,Jeremlykhan,en,Sexy👌🏾 https://t.co/kVpRJfnKhx
818282976249335811,2017-01-09 02:27:19,HuBingcn,en,#lfwm #bfc #britishgq Thank you for everything🙏🙏🙏 @alfreddunhill @ Royal Academy of Arts https://t.co/12lon36cQ7
818282960415768577,2017-01-09 02:27:15,_katwestwood,en,Dont let that blue tick entice you gals
818282957894864896,2017-01-09 02:27:14,trendinalia,en,The hashtag #WeMissYoongi took the 20th place in the Top20 of Worldwide's Trends for Sunday 8: https://t.co/BO9k4z0tMa #trndnl
818282924403474435,2017-01-09 02:27:06,emi1yw4lker,en,It feel so nice to be back home and in my bed😴😴 2 and 1/2 hours sleep till I have to be up😵
818282836486660096,2017-01-09 02:26:45,yang_hanqi,en,Cheers for friendshipXDD https://t.co/9kM9CZPAWH
818282804635140098,2017-01-09 02:26:38,kellendria_san,en,the interviewer's inability to say plurals stressed me out
818282800503779328,2017-01-09 02:26:37,ivylhutchison,fr,Me @ Chazelle https://t.co/AnHs81KolP
818282783424516096,2017-01-09 02:26:33,_katwestwood,en,Kmt i have got so much shit on you AND access to your girlfriend to tell her so fckin respect me
818282776357208064,2017-01-09 02:26:31,3arabyAswad,en,"I've had my reservations from the start of the show, but this was the final straw. What a pathetic attempt of a response #bkchatldn"
818282643083198464,2017-01-09 02:25:59,_katwestwood,en,Unblock me when you need something and block me again
818282631280422917,2017-01-09 02:25:56,EmmanuelAk_,en,Make sure you don't allow the materialistic things of this world to engulf you psychologically simply because your destiny is important!
818282585096933376,2017-01-09 02:25:45,jeyaraveendran,et,"Bairavaa |Varlaama Vaa |Dance cover | Jeya
https://t.co/lR0e4Da6gM
#Bairavaa #VarlaamVarlaamvaa @actorvijay… https://t.co/XdpajAcnCY"
818282565312385026,2017-01-09 02:25:41,m1geo,en,I recognise that circuit! This very one is on the other side of my shack! @dxzone #hamr https://t.co/I8mmcZT22u
818282564809084929,2017-01-09 02:25:41,_katwestwood,en,NAAAAAAA you cant just pick and choose when to talk to me
818282433183444992,2017-01-09 02:25:09,Ikeandlinda,en,The right attitude will always bring you closer to the solution. Learn what  needs to be learnt. Change what needs… https://t.co/Azir7YoBar
818282307966603264,2017-01-09 02:24:39,fancyfreeblog,en,It's been a great one day getaway to Northern California! ✈️ We've been doing a lot of the west… https://t.co/QZyADKwem9
818282277243392001,2017-01-09 02:24:32,HughJaeger,en,@mirabarhillel @iwasid Newmark has yet to comment on Israeli plot against @AlanDuncanMP. Does he put UK security before Israeli interests?
818282124897898496,2017-01-09 02:23:56,AlfieMays,en,Great chart Joe! Really great chart! Explains a lot. https://t.co/nJryiZRCI0
818281946488958976,2017-01-09 02:23:13,BDayATRL,und,😋😋
818281912691257345,2017-01-09 02:23:05,NOVADANDO,en,I'm giving you everything all that joy can bring yes I swear
818281893158338560,2017-01-09 02:23:00,Deadly_Millions,en,@debnicktom Ha! It must! Such a brilliant movie. That singing &amp; dancing scene will always bring a smile to my face. 😁
818281805346263041,2017-01-09 02:22:39,bleumode,en,#lfwm @ 180 the Strand https://t.co/o8qwRHf2V1
818281702325977088,2017-01-09 02:22:15,KNXmargaret,en,La La Land scores #4 for Best Screenplay #GoldenGlobes @KNX1070
818281631719051264,2017-01-09 02:21:58,GinaHumphries,en,@JackMcCannAFC  see such a good fil it's even getting tweets now https://t.co/n14cMXcdU2
818281621413658625,2017-01-09 02:21:56,turner_briony,en,@PassiveLogical @greenroofsuk some nifty GI solutions about for buildings with poor external air quality ingress https://t.co/Yuq2VF9Gco
818281510155538433,2017-01-09 02:21:29,theamzi,en,THEY WON!!!!!! Crying with joy @pasekandpaul @benjpasek @heyitsjustin so so so so so so amazing. CONGRATULATIONS https://t.co/zSxL6uhN2W
818281486994419712,2017-01-09 02:21:24,CEBJobs,en,We're #hiring! Read about our latest #job opening here: Autumn 2017 - Graduate Trainee Programme: Account... -… https://t.co/n9qImFSAJo
818281414655438849,2017-01-09 02:21:06,TrendsUK,en,"Childish Gambino, @donaldglover is now trending in United Kingdom

https://t.co/h5oyH00llg https://t.co/TMdfuTkeBZ"
818281366647349249,2017-01-09 02:20:55,GinaHumphries,en,I'm never going to be able to get up in the morning
818281280206962690,2017-01-09 02:20:34,JoeReadman,en,@WilloMadden Oh what a shame... 🙄 https://t.co/zDXHB2sxM7
818281226574426112,2017-01-09 02:20:22,khoodeelaar,en,"0220 Hrs GMT London UK Monday 09 Jan 2017. NASTY!
MASS KILLING OF PATIENTS under CONS
“speak English” to “say thank… https://t.co/cAOy2npgnx"
818281194911629314,2017-01-09 02:20:14,3arabyAswad,en,"@Dissolvededges The way that the racist said no to them giving her a platform, it's a disgrace"
818281090150449156,2017-01-09 02:19:49,errongordon,und,@AdamHassan1990 #TheApprentice #Schwarzenegger #DJT https://t.co/j3a5XIVawN
818281049201537025,2017-01-09 02:19:39,galicmyst,und,https://t.co/q6L8GE8t5d
818281038782889986,2017-01-09 02:19:37,yang_hanqi,und,OMG！！！！！ https://t.co/aR8dxoBZLX
818281036505153536,2017-01-09 02:19:36,mannbillyreal,en,"When I became friends with .@GeorgioBassil I learned he is monstrously friendly ;) 
WHAT SHOULD I NAME IT!? 😜 https://t.co/2JuUnsEg67"
818280983204155393,2017-01-09 02:19:23,adrienfuckinbkw,en,Who wand to drop me Gatwick tomorrow ?🙃
818280965499817984,2017-01-09 02:19:19,trendinaliaGB,en,"⒍ Giants
⒎ Nocturnal Animals
⒏ Tracee Ellis Ross
⒐ Cowboys
⒑ Clay Matthews

2017/1/9 02:15 GMT #trndnl https://t.co/do7Hdxwcnc"
818280964367388673,2017-01-09 02:19:19,trendinaliaGB,und,"⒈ #GoldenGlobes
⒉ #Sherlock
⒊ #NYGvsGB
⒋ #AwfullyBritishConfessions
⒌ #OneMoreTimeByTheJanoskians

2017/1/9 02:15 GMT"
818280929345019905,2017-01-09 02:19:11,daniel_o_brien,en,@CHANNINGPOSTERS AND Michael Jackson's ghost ?!!
818280888295391234,2017-01-09 02:19:01,HughJaeger,en,"@mirabarhillel @TimesofIsrael President Sirleaf of Liberia is 76. Hillary is only 69, but lost in 2008 &amp; 2016 because she cannot be trusted!"
818280879466442752,2017-01-09 02:18:59,adrienfuckinbkw,en,Of course there had to be a tube strike when I'm going Milan 🙃
818280819676639232,2017-01-09 02:18:44,rosiecolvin,en,cant sleep so watching trolls @jtimberlake this better be good justin
818280657415786499,2017-01-09 02:18:06,e_gibbon,en,Christians.
818280633684267010,2017-01-09 02:18:00,_LondonUK,in,"fog -&gt; haze
wind 3kmh -&gt; 2kmh"
818280612616425478,2017-01-09 02:17:55,snarskistomas,en,Thank you! @EventbriteUK for adding OUR #event in your weekly #guide!!! VERY PROUD! #property #propertyinvestor… https://t.co/2DwW1a4uJX
818280568869834752,2017-01-09 02:17:45,wanderlaurst,en,Olivia Colman just won a Golden Globe &amp; I'd never even heard of her before seeing her in Fleabag.Really need to do pop culture a bit better.
818280563819868161,2017-01-09 02:17:43,e_gibbon,en,"soldiers, the public welfare! For my own virtue, than as a pontiff, a more critical judgment, (p. 161,) suspects the purity of the"
818280490717368321,2017-01-09 02:17:26,HuBingcn,en,"I came back to London with a feeling of home, thanks for everything💋💋💋🙏🙏🙏#bfc  #lfwm #gq @ Royal… https://t.co/PYGrfuKAVD"
818280457607454720,2017-01-09 02:17:18,e_gibbon,en,"And as military virtue; and the instruments of husbandry, by an angel; nor could the acquisition of profane eloquence and liberality of the"
818280433133748224,2017-01-09 02:17:12,abbieldn,en,ask me I've eaten since Saturday kmt
818280345653088259,2017-01-09 02:16:51,6Dizzy,ar,استغفرالله
818280341832142848,2017-01-09 02:16:51,RubePower,en,I honestly don't care about the Golden Globes unless Ricky Gervais is hosting it.
818280313168269312,2017-01-09 02:16:44,MsNikitaXXX,en,@SashaHeart My boss doesn't approve me hitting the office in my birthdaysuit.. Time for a whole new career and new challenges. lol
818280240275406848,2017-01-09 02:16:26,godinthis,en,@joancooke5 And we're both awake at this ungodly hour clutching our hotties! x from @spillaneda
818280050713919490,2017-01-09 02:15:41,JoeReadman,en,"@WilloMadden You're older than me, your glow up is dead and gone. And it worked. Meanwhile I'm still waiting..."
818280029515816960,2017-01-09 02:15:36,fiftytwobook,en,@thewrightbloke @YouTube It wasn't videod. It's a podcast1
818279860510609410,2017-01-09 02:14:56,KNXmargaret,en,Ryan Gosling's win for Best Actor Comedy/Musical marks La La Land's 3rd at #GoldenGlobes @KNX1070
818279760786759683,2017-01-09 02:14:32,Tuche_DIAS,es,"Por por ,por ali"
818279639776948224,2017-01-09 02:14:03,theamzi,en,Looking sharp @benjpasek @heyitsjustin literally just chatting about you with @Lin_Manuel hoping one of you beats T… https://t.co/xlhl2tASpU
818279593266315270,2017-01-09 02:13:52,Natalie_rox,en,@Norminah_Sexual Love you too xx
818279533967183872,2017-01-09 02:13:38,3arabyAswad,en,"I am tired, black folk need to stop begging bigots. Our shit sells and sells well as evident so stop with this apologist crap"
818279497174753280,2017-01-09 02:13:29,shendy___,en,Well if you bothered to read the article you'll notice that was covered in the second point. But I don't suppose yo… https://t.co/tvAUdSBLw0
818279360151031808,2017-01-09 02:12:57,Nikitabassi_,en,Love her !!! https://t.co/BNC2PziI5i
818279312122056705,2017-01-09 02:12:45,damienfmaceira,und,@goldiehawn wow :)
818279202726301697,2017-01-09 02:12:19,heyyitsrysa,en,I just dropped my phone on my face
818279173038948356,2017-01-09 02:12:12,LindzCameron,en,"""I always thought I was born several generations too late. That's mostly why I enjoy cities like… https://t.co/m1oBxuo5qu"
818279044718465026,2017-01-09 02:11:41,Oi_Ibby,en,Life's self appointed correspondents piss me off mate...
818278999528972288,2017-01-09 02:11:31,JoeReadman,en,@WilloMadden Legit. Like can that happen to me please? 😂
818278965953622016,2017-01-09 02:11:23,Diadem_kiss,en,2 films I want to see at the cinema when they reach 🇬🇧 #HiddenFigures &amp; #TheBirthofaNation support #blackArt 👊🏾
818278919551991808,2017-01-09 02:11:11,yang_hanqi,en,YES PLZZZZZZ！ https://t.co/qU02ybSRvs
818278819907928064,2017-01-09 02:10:48,stoicarl,en,Keep your face always toward the sunshine and shadows will fall… https://t.co/9qiyy6LIeT
818278724781084675,2017-01-09 02:10:25,VirtualJukebox,en,Wet Dollars by Tazer x Tink is #nowplaying in Anytime Fitness.
818278461445906432,2017-01-09 02:09:22,QuirkyDanPalmer,en,#HiddenFences will be @MarlonWayans next film.
818278416243978244,2017-01-09 02:09:11,3arabyAswad,en,Rah they wanted to give the racist a platform after she got exposed #bkchatldn
818278391103258627,2017-01-09 02:09:05,AngelBaera,en,#bkchatldn when Lucas's little sister has more sense than Lucas 😊
818278377673097216,2017-01-09 02:09:02,Lills_ToonArmy,en,#Anxiety is such a bitch 😒
818278203001339904,2017-01-09 02:08:21,eMorToL,en,@KraQz7 had to get u back for scurbbing the 2$ that time
818278192981090304,2017-01-09 02:08:18,PoppyODell,en,Eery connotations tonight. #saville #calvertonsmith #Sherlock
818278089247653888,2017-01-09 02:07:54,Kklebisson,en,"""Whatever the present moment contains, accept it as if you had chosen it.""
-Eckhart… https://t.co/utJwFdnqyH"
818278046172151808,2017-01-09 02:07:43,Biggy1883,en,"Hey Afur
Yeah Big Pharma
Can we have a nice long and cosy chat?
My place or yours?
Let`s do that ACT Chinese number where Clive &amp; Mal dined"
818278016178647041,2017-01-09 02:07:36,JoeReadman,en,Just give @violadavis all the awards please 😍✨
818277883315683328,2017-01-09 02:07:04,USinUKforTruth,en,@Greg_Resists share anything
818277852084895748,2017-01-09 02:06:57,oisa_1Ehi,en,Don't dwell too much thinking about your past or your problems that… https://t.co/VRGy4KA76Y
818277849358618625,2017-01-09 02:06:56,PatNasty24,en,"""6 followers you know"" &amp; in the pics. nah"
818277797953146881,2017-01-09 02:06:44,AngelBaera,en,#bkchatldn so Lucas and Esther can now speak in their inside voices 🙃
818277794656518145,2017-01-09 02:06:43,PatNasty24,en,lol i dont do mixed company
818277763996065792,2017-01-09 02:06:36,PatNasty24,en,oh naaaah Kango mixed company lol. nvm. next thing ya know their lil group chat gon' be buzzin
818277539365945346,2017-01-09 02:05:42,ThomasGraves5,en,Trying to decide on one of many madly interesting instruments to(try to find money to) learn #ethnomusicologyproblems
818277353881300993,2017-01-09 02:04:58,mmussirah,en,LOOOOOOOOOOOOOOOOOOOOOOOOOOL what's wrong with him https://t.co/bfYoIAWymO
818277331441684480,2017-01-09 02:04:53,BradleyChampion,und,LOOOOOOOOOOL https://t.co/FIy9dQrwRS
818277313813082112,2017-01-09 02:04:49,durkagamingHD,en,"@Kingandys @stecam30 @Twitch thanks bud,  much appreciated. Thanks for the support."
818277279126220800,2017-01-09 02:04:40,GoldScorpion196,en,@MsVeracruzXXX Me too.....
818277163610886144,2017-01-09 02:04:13,GeriCarr,en,"""No, I'm just a cock"" 😉 #Sherlock"
818277162985881602,2017-01-09 02:04:13,eMorToL,en,More like 1st rounded bud @KraQz7 https://t.co/l3ppw8snMD
818277159533944833,2017-01-09 02:04:12,VirtualJukebox,en,Picking Up The Pieces by Paloma Faith is #nowplaying in The Plough Bar &amp; Grill.
818277136792514560,2017-01-09 02:04:06,GoldScorpion196,en,"@messi10stats SUN'S KING, THE BEST, LM10,"
818277134489845764,2017-01-09 02:04:06,TrendsLondon,en,"Sky Sports La Liga, @revistadelaliga is now trending in #London

https://t.co/QVHwEE8VUI https://t.co/lW609D33tE"
818277130022830081,2017-01-09 02:04:05,redtoria,en,By the way - this was the hotel we stayed at in Florence.  We adored it: https://t.co/Z7O9K7No6N
818277074700005377,2017-01-09 02:03:52,Fitneseuphoria,en,"Blog started, follow for updates, tips, what works &amp; doesn't.  https://t.co/WwuVfrK0st  @FujiBikes @directnutrit1on @IRONMANtri #Triathlon"
818277054886084610,2017-01-09 02:03:47,gratdog,en,"Time for a change. Dead man walking. 

https://t.co/FhkzvDgVy0"
818276982836248580,2017-01-09 02:03:30,trendinaliaGB,en,"➍ Aston Villa
➎ Chelsea vs Peterborough
➏ Dele Alli
➐ Lucy Jo Hudson
➑ Chelsea
➒ Peter Sarstedt
➓ Calum Best

2017/1/9 02:04 GMT"
818276981791854592,2017-01-09 02:03:29,trendinaliaGB,en,"📈 Top 10 ⒼⓄⓄⒼⓁⒺ Trends over the past 24 hours:

➊ Barcelona
➋ Golden Globes 2017
➌ Endeavour

2017/1/9 02:04 GMT"
818276895703924736,2017-01-09 02:03:09,KNXmargaret,en,"Viola Davis wins the gold for Best Supporting Actress in the film ""Fences"" - 5th nom, 1st WIN #GoldenGlobes @KNX1070"
818276884433825792,2017-01-09 02:03:06,damienfmaceira,es,Viola Daaaaaviiiiiiiiis!!!!!!!!!!! 👏👏👏 @violadavis bravo!!!!!!! #GoldenGlobes
818276806319099904,2017-01-09 02:02:48,SirKneeland,en,"@TheRickWilson @seanhannity more recent history: in the Cold War, we had global alliances to defeat what country?"
818276749314232321,2017-01-09 02:02:34,kellendria_san,en,i'm so ashamed
818276707551612928,2017-01-09 02:02:24,JoeReadman,en,@WilloMadden Agreed. She looks so fucking hot 🔥
818276687020314624,2017-01-09 02:02:19,trendinaliaGB,en,'Sophie Turner' just started trending with 10921 tweets. More trends at https://t.co/do7Hdxwcnc #trndnl
818276604078080001,2017-01-09 02:01:59,LadyJasonette,en,@McAvoyMexico @TanjaHofman i think this is one of the kindest answers I've read from a fanpage on FB or Twitter. Thank you :)
818276598172581888,2017-01-09 02:01:58,RampantMustard,en,Drinking a Ch'Ti Triple by Brasserie Castelain @ Rampant's White House — https://t.co/rlSRFRgEc3 #photo
818276515758608385,2017-01-09 02:01:38,KaytrinaJons,en,"Goodnight from us ...#cinnamon #cutecat @ London, United Kingdom https://t.co/xfMFE4V7IL"
818276354135355397,2017-01-09 02:01:00,khoodeelaar,en,"0159 GMT For those in a JAM and stuck in Hospitals being made worse by Cons starving Policy, @theresa_may  has her… https://t.co/yo2FjV3Sxm"
818276219594608640,2017-01-09 02:00:28,allanholloway,en,@nickfshort The one that made Big Ben.
818276218105724928,2017-01-09 02:00:27,Nikitabassi_,en,Lol just sat here looking at memes when I have I have to be up at 7am for work 😩
818276214850908161,2017-01-09 02:00:27,kookiesha,en,"Monday morning, missing this city a lil bit. #london #cityscape #skyview #travel #travelingram… https://t.co/W3FZ8WWfJI"
818276145745555457,2017-01-09 02:00:10,damienfmaceira,en,Can't wait to see #LaLaLand 😍
818276128905379840,2017-01-09 02:00:06,NewhavenTownWx,en,"Wind 0.0 kts ESE. Barometer 1028.2 hPa, Falling. Temperature 8.4 °C. Rain today 0.0mm. Humidity 91%%"
818276116830031872,2017-01-09 02:00:03,AndrewAtterwill,en,Latest data Wind 0.0mph SW Press 1027.9mb Falling Temp 7.5°C Rain today 0.0mm Humidity 91%% Fine weather
818276115953422336,2017-01-09 02:00:03,simonwfarrow,en,"Wind 4.5 mph SW. Barometer 1003.7 mb, Falling. Temperature 8.2 °C. Rain today 0.0mm. Humidity 95%%"
818276114946813953,2017-01-09 02:00:03,HifiSean,en,Shit on the ginger wine all that's left
818276077168685056,2017-01-09 01:59:54,redtoria,en,I don't know if you can't get slightly tumbledown and quirky in Scandinavia or I'm just failing to find it.
818276065172946945,2017-01-09 01:59:51,ElmsteadWeather,en,"Wind 1.6 mph SSE
Barometer 1027.4 mb,Falling 
Temperature 7.9 .C 
Rain today 0.0 mm 
Humidity 99%%
@ 02:00:03.#ukweather.#weather"
818275999657918464,2017-01-09 01:59:35,RyzenT7,en,@OBJDee  Like what
818275995551756288,2017-01-09 01:59:34,goonerclaude,en,Also Chris I'm fucking skint https://t.co/zqylpAuQQS
818275935203921920,2017-01-09 01:59:20,trendinaliaGB,en,"⒍ Giants
⒎ Nocturnal Animals
⒏ Tracee Ellis Ross
⒐ Cowboys
⒑ Clay Matthews

2017/1/9 01:55 GMT #trndnl https://t.co/do7Hdxwcnc"
818275933916254208,2017-01-09 01:59:20,trendinaliaGB,und,"⒈ #Sherlock
⒉ #GoldenGlobes
⒊ #NYGvsGB
⒋ #AwfullyBritishConfessions
⒌ #OneMoreTimeByTheJanoskians

2017/1/9 01:55 GMT"
818275829436350464,2017-01-09 01:58:55,redtoria,en,In Florence we stayed in a 16th century palazzo. For Copenhagen I'm looking at a hotel with all the charm of a multi-storey carpark.
818275814538170368,2017-01-09 01:58:51,HifiSean,en,@BBCR2MusicBot @bbcmusic yeah !!!
818275778433609728,2017-01-09 01:58:43,A1_Jess3O5,und,Wtf https://t.co/Hx13sB0k02
818275726742921216,2017-01-09 01:58:30,RyzenT7,en,@OBJDee Lol what
818275713421889538,2017-01-09 01:58:27,trinstiel,en,I am CRYINF https://t.co/wpD33XIB1J
818275707197345792,2017-01-09 01:58:26,jackalexkilby,en,"After 400+ shows and me seeing a mere 16 of them since August, this amazing show has now left… https://t.co/W8xTEh0Opr"
818275693754716164,2017-01-09 01:58:22,ChrisBradnam1,en,@ScottyEarp Thank you Scott. Can't sleep???
818275671860514818,2017-01-09 01:58:17,khoodeelaar,en,0158 GMT London UK Monday 09 Jan 2017. Alan Sugar pays himself £181M https://t.co/r1seBSFXbE
