id,created_at,username,lang,text
807572494760689664,2016-12-10 13:07:41,007claw,en,On way to #FAtrophy #shots @ East Thurrock United F.C. https://t.co/RpemtIDSlw
807572469318041600,2016-12-10 13:07:35,SholaScarlett,en,"An old man said to me at work today ""don't trust anyone"". Well ain't he the genius of the year"
807572459281088512,2016-12-10 13:07:32,JenniPinnock,en,@teachypiano I like Designated Survivor! Hope you're feeling a bit better?
807572457599172608,2016-12-10 13:07:32,tabtabtab_,en,Winter Wonderland with the bros🎅🏻🎄🎡 @ Winter Wonderland https://t.co/B1SZMgm0Wd
807572453350342661,2016-12-10 13:07:31,NPBalham,en,Looking for #charity #christmascards There are 5 last packs of these cards here and one last pack of the Dove of Pe… https://t.co/KQ6cxODZKS
807572451936899073,2016-12-10 13:07:31,paulcsweeney,und,Oh @Everton ....
807572449298677760,2016-12-10 13:07:30,buckinghamarms,en,Always a pleasure to hold the Beermat Collectors in. Hopefully we'll win something in the raffle this time...! #Beer https://t.co/kFtczeOtXW
807572444219260928,2016-12-10 13:07:29,FairyShari,en,Off to see another special girl @greatormondst woohooo!!!!#fairysharilovesGOSH @ Great Ormond… https://t.co/TmzBA1boO2
807572434471780352,2016-12-10 13:07:27,ChesterP_TF,en,"We will be giving away loads of freebies tonight, from vinyl to tee shirts, so come with good vibes and that raw energy! Brixton jamm ❤️"
807572428008394752,2016-12-10 13:07:25,TrendsUK,en,"#hulk is now trending in United Kingdom

https://t.co/Ys2cJVJlSZ https://t.co/uLKtYegHbq"
807572425588244480,2016-12-10 13:07:24,RencapMan,en,#Magafuli approach to private sector does seems to be a mixed bag; but includes some positive ideas about listing o… https://t.co/LBOUkCGzz9
807572423885332481,2016-12-10 13:07:24,davehartin,en,Might be in for a long afternoon here... #ULSvCLE #ChampionsCup
807572416176226304,2016-12-10 13:07:22,Johningestre,en,"Kinda closing the gate after the team has bolted, no? https://t.co/7iPnIeltGw"
807572406420312064,2016-12-10 13:07:20,RichHallSmith,en,"Holy ship!!
...
#createsomething 
#alwayssunshine… https://t.co/LK8aTxkEmx"
807572401613602818,2016-12-10 13:07:19,TonyJnrNwachi,pt,Britos is pants!
807572386166018048,2016-12-10 13:07:15,twirler18,en,"Has things to do, but just wants to be really lazy today... 😐"
807572379828371456,2016-12-10 13:07:13,JakeLCartwright,en,@MarzBarGaming I suppose the bigger question is why we're you awake at 4 AM?! 😂
807572375915077632,2016-12-10 13:07:13,aileenespinosa4,en,Very proud of you young lady ! Keep going @mainedcm  💛 #MaineAtSMOFWDay  https://t.co/7whtENFjy8
807572375881519104,2016-12-10 13:07:13,Pernilleoe,en,"Getting inspired by the beautiful markets: the colors, smells and tastes 💕 #holidaytrip #uk… https://t.co/wvH58dhM5d"
807572356713631744,2016-12-10 13:07:08,Big_Bro_News,en,So many people in life do not deserve any rights at all. They don't even deserve the right to be called human.  #HumanRightsDay
807572350338101248,2016-12-10 13:07:06,JoLMaidment,nl,Gunners @ Emerites Staduim https://t.co/w9ejENPnKd
807572349910388736,2016-12-10 13:07:06,jmpmnp,en,"When are the @SpursOfficial @AVFCOfficial @EmiratesFACup tickets on general sale, please?"
807572348857700356,2016-12-10 13:07:06,thatgregperson,en,@7_S_t_e_1 36 hours?!?
807572348853436416,2016-12-10 13:07:06,vincedemello,en,@DebYNYer @RaheemKassam @Independent Honestly I've had 5 year olds perform better in debates. How can he call himself editor in chief?
807572344877289472,2016-12-10 13:07:05,MrVicks,en,@KPSWORLD &amp; the LV mask
807572336207659008,2016-12-10 13:07:03,sven945,en,Drinking a Christmas Plum Pudding by @jwleesbrewery @ The Montagu Pyke (Wetherspoon) — https://t.co/5evd00d0tJ #photo
807572330608263172,2016-12-10 13:07:02,NSkelton7,en,If that Okaka goal was scored by a Pogba etc they'd be going mad 🙄
807572327269629952,2016-12-10 13:07:01,GodffreyG,en,It'll be tragic for UK if anger at an apparently hostile EU (imposing the hard deal I'm expecting it must) undermines an ant-Brexit backlash
807572306461605888,2016-12-10 13:06:56,connieclarke,en,All wrapped up ❤️🎀❤️ #Cartier #ChristmasShoppingDay #London @ Cartier https://t.co/SbZjlu35vK
807572300702818304,2016-12-10 13:06:55,Ssmith_Ajj,en,I think @EllieElliear is obsessed with my dog https://t.co/KwhTdw3YGy
807572288270843905,2016-12-10 13:06:52,PurmalaShrestha,und,#run #nikeplus #UK #London #Runner #Motivation #nikewomen #nike #Weekend  #MorningRun #ran… https://t.co/HMbNjTvLpH
807572281811673088,2016-12-10 13:06:50,LanfrancoRosa,en,"Posing for #TroryIreland and its new blazers line
#shooting #man #fashion #blazer #model… https://t.co/NvHJrFtroy"
807572272072577024,2016-12-10 13:06:48,adamcobb,en,@stephenkb Also are the government now suggesting that votes won by fairly narrow margins lack legitimacy? Hmm...
807572270084395008,2016-12-10 13:06:47,KevinHallKH,en,Next stop Liverpool #LifeOnTheRoad https://t.co/BSa7nqxHE5
807572247934275584,2016-12-10 13:06:42,TheLifeOfJam,en,If cardi b is my girl then yes https://t.co/kHwd5JkxoL
807572246671818752,2016-12-10 13:06:42,petefrasermusic,en,@laurenlaverne @pgofton Hurrah! Just ironing my shirt. See you all soon.
807572235808624641,2016-12-10 13:06:39,MattRJWard,en,Double show day! #pinocchio @charlescourt @KingsHeadThtr @franfenech @MrJoshuaDaCosta  @RobinBailey01 &amp; Co.
807572219291455488,2016-12-10 13:06:35,TonyJnrNwachi,en,Okaka quality finish... I remember when he was a MUST buy on FM all them years ago so much potential...
807572216082731008,2016-12-10 13:06:34,cuckoolandcom,en,@UNILAD This one's for the selfie crazed insta queens! Take the perfect shot with Podo https://t.co/Wv5fqf6LrY from https://t.co/OOUfftoUhZ
807572214983913472,2016-12-10 13:06:34,paperbk_reader,en,Brunch with the girls 🍳 #100hoxton #hoxton #london #brunch #instabrunch #foodie #foodporn… https://t.co/aVyjvu4goL
807572212018515968,2016-12-10 13:06:33,QueenMaryDale,tl,"@maymayadik @mel022591 OMG! naiyak din ako. huhuhu
MAYWARD FOURtheLOVE"
807572203206311937,2016-12-10 13:06:31,i_NoSaint,en,BINARY #ejuice is back in stock!  Get yourself something fruity to vape on this #FestiveSeason... #VapeShop #hertfordshire #AbbotsLangley
807572202229026817,2016-12-10 13:06:31,slothboyz,en,@takeabooow my boy!!!!
807572201826291712,2016-12-10 13:06:31,MarkinDowgate,en,@richardddevine I know some who even @MichaelLCrick might concede would make good MPs - @patrick_kidd for example
807572170842972160,2016-12-10 13:06:24,ChatsworthLucy,en,Does anyone want a washing machine? Pick up today e9 works perfectly @chatsworthroad
807572149502255104,2016-12-10 13:06:19,HelloCatW,en,"London Town! @ London, United Kingdom https://t.co/kAaOELN2HL"
807572146658676736,2016-12-10 13:06:18,AndrewJohnsonCo,en,Cherie's feeling festive this weekend.. admiring her handywork #christmastree #bigsmiles #christmasspirit… https://t.co/e5nHky2LjY
807572143689101312,2016-12-10 13:06:17,nainaydoo,en,+ am i tripping or did Charlemagne tell Trevor that he's #beige?
807572141294108672,2016-12-10 13:06:17,ithinkmark,en,FUCK.
807572137888382977,2016-12-10 13:06:16,claudebosi,en,madefromthedead_taxidermy stage head out...!😳 @ Islington Arts Factory https://t.co/CkdBa6z2Q1
807572129386528768,2016-12-10 13:06:14,milestangos,und,#GodspeedJohnGlenn
807572103096627200,2016-12-10 13:06:07,andyramsay10,en,@GoonerCrocit I see u soon bro on route
807572102576541697,2016-12-10 13:06:07,jodiesuzannah2,en,I have never felt so ill I can't eat before but alas today is the day
807572092317212672,2016-12-10 13:06:05,bleepnik,en,"@wondroushippo Oh, man, I gotta get me one of those! =)"
807572091025420288,2016-12-10 13:06:05,INPLAYK1NG,en,Everton Game ✅
807572082821365760,2016-12-10 13:06:03,jackthurston,en,"@CarryMe_Bikes it's a bit like the debate over Boris Bikes: what journeys are being displaced? Mostly walking, some bus, tube &amp; taxi."
807572072163659776,2016-12-10 13:06:00,bloomilycious_,en,"Delicious breakfast at grangerandco for two 💜 I had the buckwheat bowl with poached egg, goat’s… https://t.co/UT0Fbgk6i9"
807572069680611328,2016-12-10 13:06:00,guardian_sport,en,Goal! Watford 1-1 Everton (Okaka) https://t.co/Y7B2s4HbVd https://t.co/hv0b5NkD4L
807572067411431426,2016-12-10 13:05:59,perkins182,da,Sports bar set up! #soccersaturday @ Elveden Forest Center Parcs https://t.co/yfy3zR77ze
807572066253897730,2016-12-10 13:05:59,QueensofRealm,it,Stigma &amp; political participation among #Mexican #sexworkers @DominateREALITY @Maggie_McNeill @WhoresofYore @lesles68 https://t.co/moOM8YCXuL
807572054274899968,2016-12-10 13:05:56,jmpmnp,und,@davmacfc @Merser01 @btsportrugby @SaintsRugby @leinsterrugby https://t.co/C5LJkNnqOo
807572041264234496,2016-12-10 13:05:53,palpeet,en,@OptimistPrima on fleek
807572028303822849,2016-12-10 13:05:50,vincedemello,en,@DebYNYer @RaheemKassam @Independent Yes this is how they are commonly perceived. I attempted to have a rational debate. He failed.
807572027985068032,2016-12-10 13:05:50,melb4886,en,@lfoulkesy @sjblakemore I am astonished by the reaction to this! I heard it from several colleagues. Same as I've been told many times.
807572025170599936,2016-12-10 13:05:49,JakeMooreSport,tl,Great finish Okaka
807572015125331968,2016-12-10 13:05:47,lawp04,en,"Santa is real - you can find him on Regents Street 🎅🏼 🎄
.
.
.
.
.
#instalike #likeforlike #like… https://t.co/8pcqNf5EwI"
807572003439988736,2016-12-10 13:05:44,seenandheard2,und,"@BTSamaritans 
#WMHD https://t.co/ihbDeajxPB"
807571988097142784,2016-12-10 13:05:40,cuckoolandcom,en,This one's for all the selfie obsessed insta queens! Take the perfect selfie with Podo https://t.co/Wv5fqf6LrY from https://t.co/OOUfftoUhZ
807571983877738496,2016-12-10 13:05:39,GoonerCrocit,en,"@andyramsay10 thought so, cheers sonna"
807571965997449218,2016-12-10 13:05:35,Dan_FarendenLDN,en,Not sure how @DavidLloydUK can justify putting my membership up by £160 for the next year 😡. #nothappyorimpressed. #chigwell
807571945634070528,2016-12-10 13:05:30,goldameirpiad,in,RT RT RT https://t.co/Anvy2TIcc3
807571941934632960,2016-12-10 13:05:29,ooxx_shin,ja,"#ootd#London #gm
ハムスター @ London, United Kingdom https://t.co/y9Tu5Gkm8z"
807571938776334336,2016-12-10 13:05:28,laythy29,en,Great to be back @PieburyCorner fitting top man Paul is playing M.Craft's version of The Cult's She Sells Sanctuary https://t.co/Lnmxjq5iZ5
807571929817370624,2016-12-10 13:05:26,JackLebeau66,en,@JackToulson12 I thought that because it was the early game it would be on TV. That's terrible. Sky haven't got a clue what the fans want.
807571924746440704,2016-12-10 13:05:25,zainalazzan,en,LONG READ 😄 I can't believe it's been a week. Kinda wish I could rewind time just to relive it… https://t.co/nixHmSZbi0
807571919641853952,2016-12-10 13:05:24,WesleyAwad,en,Early start but plenty of goals @ Staplewood Training Ground https://t.co/ROVtdql0Wj
807571918400475140,2016-12-10 13:05:23,Serowka11,en,"Lee Mason is our referee today, I have never seem him a good game. Expecting to hear a few boo's today #afc"
807571917569949696,2016-12-10 13:05:23,callum_shannon,en,The SWP are out in force in Hackney this morning. One shouts while the other sells papers
807571915061809152,2016-12-10 13:05:23,nainaydoo,en,I'll always be a Hot97 gal but this Breakfast Club interview with Trevor Noah is so worth a watch https://t.co/9MrHkgv17c
807571913593782272,2016-12-10 13:05:22,DanLloydMusic,en,The focal point is obviously the mountain of pens in the top left specifically for signing… https://t.co/hQkxn9CKCh
807571909743415296,2016-12-10 13:05:21,JaySeaPea,en,@darrenhoskins Hmm. Don't fancy your chances then. If I was in your position I'd be moving. Good luck!
807571907021340672,2016-12-10 13:05:21,thatgregperson,en,@7_S_t_e_1 about 4am I think
807571897231745024,2016-12-10 13:05:18,LuciaAndaRose,en,I had a dream I put a kitten who was freezing into an airing cupboard and it turned into chilli con carne....
807571893167489024,2016-12-10 13:05:17,ozzieworld67,en,@wetherspoons Bury St Edmunds will soon fold if they consistently treat their customers so badly. #mylastvisit
807571892378992640,2016-12-10 13:05:17,ledutchesss,en,"@oxkenna We have bundle deals goig til 29th Dec! Have a look and follow, we have some goegeous wigs… https://t.co/J8sIoQysbs"
807571884237852672,2016-12-10 13:05:15,AndyWoodturner,en,@typejunky agreed. A glimmer of hope for a different future
807571854709948416,2016-12-10 13:05:08,JavaidI94028688,en,@fawadchaudhry good fawad inspite of many differences he is a respectable Pakistani
807571845125906432,2016-12-10 13:05:06,martinsaunders,en,@rachwarwick @katerinajuan @jeffpullinger oh it's so bad.
807571836712140800,2016-12-10 13:05:04,teqekeeler,en,Okaka wears 33 on the back of his shirt to signify the number of seasons he's been a professional footballer #WATvEVE
807571818378915841,2016-12-10 13:05:00,eastldnsanta,en,Santa's leaving for Brick Lane. https://t.co/LdJt50zw2g
807571804114026496,2016-12-10 13:04:56,luvhandyls,en,"@mirrorballgirl Hamper Gifts? ""The competition will close at 12 noon on Wednesday 7th December 2016."""
807571794819510272,2016-12-10 13:04:54,andyramsay10,en,@GoonerCrocit no mate brewers
807571792009265153,2016-12-10 13:04:53,EmmaRPriestley,en,Loving a bit of Saturday morning ice skating with the bear! @Jen_Blomkamp #skate #somersethouse… https://t.co/Iok03HsOW4
807571789371109376,2016-12-10 13:04:53,JessicaCregg,en,@dannyjpalmer Eek! Saw it last night.
807571785742946304,2016-12-10 13:04:52,jonwalsh,en,They are both very excited about this. @ Harry Potter and the Cursed Child https://t.co/P0WG15BrvM
807571785533136896,2016-12-10 13:04:52,DanGabriel__,en,🇯🇵 @ Sink Pong https://t.co/0C0Rxx26kW
807571745104392192,2016-12-10 13:04:42,franciafc19,en,Steel the best track of 2016 https://t.co/3MHzPV2Bkj
807571741279223808,2016-12-10 13:04:41,retrophoresis,en,"After Edinburgh, the cold in London doesn't even bother me anymore"
807571734408941568,2016-12-10 13:04:40,shadi,en,"Average number of Authors per Paper By Discipline, by @PHDcomics #highered #bibliometric 

https://t.co/d6ZBzL6vc0"
807571729107341312,2016-12-10 13:04:38,shadi,en,"Average number of Authors per Paper By Discipline, by @PHDcomics #highered #bibliometric 

https://t.co/LMMDM47l6u"
807571723390451713,2016-12-10 13:04:37,ashfordtownmx,en,The Tangerines travel to Histon in the Central League. Skipper Russell Canderton will be making his 599th appearance today.
807571722719395840,2016-12-10 13:04:37,Star_Tavern,und,#mince pie #MERRY #christmas #Knightsbridge #winterwonderland https://t.co/DPQL1qFM1A
807571715454828544,2016-12-10 13:04:35,MrVicks,en,@KPSWORLD not that outfit
807571705279500288,2016-12-10 13:04:33,jackthurston,en,@CarryMe_Bikes shifting car journeys to cargo bikes has different outcomes than shifting walk w/ pushchair journeys @CricklewoodMum
807571696282701824,2016-12-10 13:04:31,AndyWoodturner,en,@MagnusRanstorp a little ray of light
807571689299181568,2016-12-10 13:04:29,barrowman_angel,en,@CSRizzoli23 sorry for posting this again lol i couldn't resist https://t.co/QvdgLqTP6Y
807571683842342912,2016-12-10 13:04:28,PaulRStoke,en,"I'm at Emirates Stadium - @arsenal for Arsenal vs Stoke City in Highbury, Greater London https://t.co/Q1xUgMdYga"
807571680696606720,2016-12-10 13:04:27,ledutchesss,en,"@JJBUTTUH It's right here for you! Follow us and check out out lovely wigs, amazing quality bundles &amp; more… https://t.co/vA8G3hvJQ9"
807571665127436289,2016-12-10 13:04:23,bronzefish,en,@YouView no problem. Thanks for letting me know the problem has been fixed 😊
807571640301318145,2016-12-10 13:04:17,seenandheard2,en,"#T4CAW
ONLY
PLACE
FOR
HONESTY
#DIAGNOSED
#WORLDWIDE https://t.co/G8XF2mynTq"
807571638594273280,2016-12-10 13:04:17,Spitfire_Chap,en,@jimkwik Thanks for the follow Jim.
807571637512110081,2016-12-10 13:04:16,MrVicks,en,This had me SHOOK  https://t.co/uKUmDScrZN
807571617664630784,2016-12-10 13:04:12,QueenMaryDale,en,"Thanks @huaweimobileph ! MayWard can be your Ambassadors in the future. 

MAYWARD FOURtheLOVE"
807571568310321152,2016-12-10 13:04:00,TJAdethink,en,Santos acknowledged representatives of the victims of FARC atrocities by asking them to stand &amp; be applauded by the… https://t.co/nxuv1NUQYi
807571567634948100,2016-12-10 13:04:00,CapitalXTRA,en,"Its @YinkaBokinni kicking off ya Saturday afternoon with @Drake 'Fake Love' 

(The video for this is sooo sassy)"
807571558164217857,2016-12-10 13:03:58,JordanHickling,en,Troy Deeney is double turd
807571550941708288,2016-12-10 13:03:56,IslingtonMayor,en,Had lots of fun on the new climbing frames with @ClaudiaWebbe this morning. https://t.co/ynxLtQ0atw
807571543215771648,2016-12-10 13:03:54,thatgregperson,en,@7_S_t_e_1 all of the alcohol in the world
807571537691807744,2016-12-10 13:03:53,freyawilcox,en,@BethXLouiseX count me in! I'm freya.wilcox on insta ☺️
807571524811182081,2016-12-10 13:03:50,NickyBrownMusic,en,@KarlNova @akalamusic This Guy..! The smartest black person on the planet ..
807571522424569856,2016-12-10 13:03:49,OliverSweeney,en,"@davidflatman You know it, Flats! We have SS17 to share with you very soon... There's some boots we think you'll particularly like too."
807571519568281601,2016-12-10 13:03:48,connieclarke,en,The magical and festive Fortnum &amp; Mason 🎄🎀✨🛍 #London #ChristmasShoppingDay @ Fortnum &amp; Mason https://t.co/Y1HIp6qtlo
807571510944813057,2016-12-10 13:03:46,eugenie_pastor,en,@churlishmeg You're welcome!
807571507111149568,2016-12-10 13:03:45,sallyhayd,en,"Story is still up (though they've changed his title from ""correspondent"" to ""researcher"" https://t.co/NtzvJBUIA5 https://t.co/NgVFLXow9x"
807571505286615040,2016-12-10 13:03:45,dannywest85,en,@properblokefc that'll do it
807571489264386048,2016-12-10 13:03:41,TowerIceRink,en,"For something a little different why not come &amp; check out the @eishausbar? The pop up ice &amp; Après Bar at the #towericerink. 

#toweroflondon"
807571482180284420,2016-12-10 13:03:39,LisaPonchon,en,"Our first Christmas cake 🎄#london #foodporn @ London, United Kingdom https://t.co/P0OVCJk2xf"
807571481353809920,2016-12-10 13:03:39,TrustwaveJobs,en,We're #hiring! Click to apply: Security Consultant - https://t.co/BTmzxBtUpG #Job #infosec #security #London #Jobs
807571472508186624,2016-12-10 13:03:37,ledutchesss,en,@Kashian23 Check us out!! We have bunndle deals going too! https://t.co/0pq59nzWiw
807571451847045120,2016-12-10 13:03:32,jonwalsh,en,Just posted a photo @ Harry Potter and the Cursed Child https://t.co/cttyk2d3RF
807571449682755585,2016-12-10 13:03:32,thadboogie,en,Rockin @JayPrince 'Father Father' @ITCHFM #BigPromoShow https://t.co/ikhwSfTaCG
807571445043761152,2016-12-10 13:03:31,harvcadd,en,summer tb @ Reading Festival https://t.co/GmgSFmHM8c
807571438639026176,2016-12-10 13:03:29,chlcelouise,en,💗 @ Covent Garden London https://t.co/MuOkdzrM87
807571429428523009,2016-12-10 13:03:27,VincePululo_,en,First Saturday off in ages but no one is about 😒
807571429348835332,2016-12-10 13:03:27,_Russty_,en,Just posted a photo @ James Bond Museum https://t.co/4aowqWxWz1
807571428405084160,2016-12-10 13:03:27,Divinglawyer,en,At @BarbicanCentre for @TheRSC King Lear. Saw Antony Sher as Fool to Michael Gambon's Lear in 1983. Does it give an insight into the role?
807571427272650752,2016-12-10 13:03:26,nirvanaDcruz,en,spent so much money sa grocery store 😂😂😂
807571414249304065,2016-12-10 13:03:23,J_Rowbz,en,Apparently I look terrified when scanning barcodes!! 😱😂🙈 #parkrun #loveparkrun #dfyb #ukrunchat #running https://t.co/E2HGbBatyB
807571385551908864,2016-12-10 13:03:16,emmameaden1,en,A parcel arrived addressed to us *excited ears* @jutucker I know it's special as it says 'Shrimpie' and only one fur calls me that😍
807571363116548096,2016-12-10 13:03:11,CiaranDunne86,en,#funtimes with this #crazybunch #work #party #love #fun #cool #christmasparty #christmas #xmas… https://t.co/foBZESWZBl
807571337837420544,2016-12-10 13:03:05,bootsyclegg,en,Hey Presto. Off to see magic Victorian style @britishlibrary. https://t.co/FvKx26Eye6
807571336809906176,2016-12-10 13:03:05,thatgregperson,en,@7_S_t_e_1 not really an option 😳
807571327427235841,2016-12-10 13:03:03,dannywest85,en,@properblokefc need one for Collin
807571302437556224,2016-12-10 13:02:57,OutpostN7,en,"We're ready for Chrismas, are you? Come in until 6pm today to pick up gorgeous gifts like these... https://t.co/wmYZYVPOlS"
807571292568158208,2016-12-10 13:02:54,AllTimeLiberty,en,Just posted a photo @ Cereal Killer Cafe Camden https://t.co/uFXbgGG3Yd
807571287912521728,2016-12-10 13:02:53,trendinaliaGB,en,#TriggeredIn4Words just started trending with 10052 tweets. More trends at https://t.co/do7Hdxwcnc #trndnl
807571286255955968,2016-12-10 13:02:53,ledutchesss,en,@ksharay_ follow us and check out our lovely wigs!!! https://t.co/0pq59nzWiw https://t.co/6zjUUaFuLz
807571262822195200,2016-12-10 13:02:47,trendinaliaGB,en,'Virat Kohli' just started trending with 18913 tweets. More trends at https://t.co/do7Hdxwcnc #trndnl
807571250944032768,2016-12-10 13:02:44,dconfusion,en,WHAT 🙏🏻 🙏🏻 https://t.co/iJpzTN1dGJ
807571227401392128,2016-12-10 13:02:39,StingPictures,en,"@AfterDarkXXXX It needs to be, he's a busy man https://t.co/42hlZXuq5u"
807571219369357312,2016-12-10 13:02:37,DenisMacShane,en,There is a lot of posturing around. Check my @InFactsOrg comment this week on zero chance of UK/EU deal on EU citz… https://t.co/1FVXLnBmk8
807571185701634048,2016-12-10 13:02:29,barrowman_angel,en,"yay finally got over 600,000 views on my youtube page :D"
807571176478408704,2016-12-10 13:02:27,sonyaaalone,en,"@daeIano me, listening to rent on the train, wearing my rent tshirt, omw to see anthony rap, without you by anthony rapp in my bag,,,"
807571162054164480,2016-12-10 13:02:23,chloeirx,und,https://t.co/OX7hofnSxJ
807571156840620033,2016-12-10 13:02:22,jackthurston,en,@CarryMe_Bikes absolutely. I'm thinking more about family bikes than commercial delivery bikes @CricklewoodMum
807571141497946112,2016-12-10 13:02:18,FilthysNotts,en,Stressed shopping today? Call in and see us for a few pints of draft / cask of your choice or one or all of our Chr… https://t.co/3u8WKtZWOd
807571136267620353,2016-12-10 13:02:17,Subhadrajf,en,I've been in bed for 16 hours
807571105422671872,2016-12-10 13:02:10,alanpaton7,en,"@DessertsbyO lol
see you friday"
807571098435022849,2016-12-10 13:02:08,TrendsLondon,en,"HENRY Okelue, @4eyedmonk is now trending in #London

https://t.co/Hs7NV2vAck https://t.co/cAaWzUgyr0"
807571065958440960,2016-12-10 13:02:00,Juju_Bush,en,Drinking a Big Chief by @Redemptionbrew @ Liberty Bounds (Wetherspoon) — https://t.co/QEh0pH1Dnt
807571064565932032,2016-12-10 13:02:00,MentalHealthM,en,"Just give up. You know you want to give me what's mine, my #inheritance. I know everything's going my way #WATEVE 1,834 Tweets"
807571059746676736,2016-12-10 13:01:59,sunick51,en,"@RHSCGeography @CSOL14441 @BBCAnyQuestions 2,Statements like this used to bully people into silence but don't anymore.Reality needs facing"
807571056282206210,2016-12-10 13:01:58,davidlmartin85,und,https://t.co/rbMNHoJdcQ #police #custody #suicide #EHRC #disability #mentalillness #selfharm #rehab #healthcare #NHS #drug #Samaritans #IPCC
807571048011075584,2016-12-10 13:01:56,Fredmelodies,en,This beautiful song dedicated to @kamalavaashnee and all the fans of this tune ❤️ hope you all… https://t.co/qX5JCkfeim
807571043317641216,2016-12-10 13:01:55,TheSashaBrown,en,Playing @RoundhouseLDN tonight! 🔥🔥🤗 #RoundhouseRising gonna be Lit 💥#saturday https://t.co/ozB207PzUi
807571021494702080,2016-12-10 13:01:50,Phillyatchi,und,https://t.co/sHBIXq9GBM --- by @celestewaite
